min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
0,23,2,0,1826,23,2,0
0,23,2,0,1600,22,2,0
21,24,1,0,2234,24,1,0
0,21,2,0,993,5,3,1
0,20,3,0,1331,21,3,1
7,24,1,0,1837,11,2,0
0,23,2,0,2024,1,2,0
7,24,1,0,2045,24,2,0
0,23,2,1,1771,23,3,1
0,21,3,0,1340,21,4,1
7,24,1,0,1883,23,1,0
1,22,2,0,1771,23,2,0
3,23,1,0,1428,15,2,0
0,21,4,0,1540,22,4,1
24,24,1,0,2300,25,1,0
0,18,2,3,873,3,5,1
1,22,2,0,1771,23,2,0
3,22,1,0,1424,21,2,1
3,24,1,0,1666,22,2,0
0,22,3,0,1394,21,3,1
0,23,2,0,1849,23,3,1
1,22,2,0,1555,22,3,1
1,18,2,0,606,15,3,1
0,21,4,0,1501,21,4,1
0,23,2,0,2024,24,2,1
0,20,4,1,1140,20,5,1
0,23,2,0,1781,23,3,1
0,23,2,0,1624,22,3,1
1,23,1,1,1792,23,2,0
0,23,2,0,1641,22,3,0
0,20,3,0,1010,19,4,1
0,20,3,2,1218,2,5,1
3,23,1,0,1361,21,2,0
0,22,2,0,1338,21,3,0
0,23,2,0,1556,22,3,1
1,22,1,1,1367,21,3,0
8,24,1,0,2052,24,1,0
7,24,1,0,2045,8,2,0
1,22,2,0,1771,23,2,1
1,23,1,1,1772,23,2,0
2,17,2,1,822,18,3,1
6,24,1,0,1604,7,2,1
0,23,2,0,2024,24,2,0
24,24,1,0,2300,25,1,0
1,22,2,0,878,9,3,1
2,21,2,0,1541,22,2,0
1,19,2,2,980,19,4,1
0,22,3,1,1331,21,4,1
6,24,1,0,1864,23,2,0
0,20,3,0,994,19,4,1
9,24,1,0,1835,23,2,1
0,23,2,0,1876,23,2,0
18,24,1,0,2177,24,2,0
0,20,3,1,1141,20,4,1
24,24,1,0,2300,25,1,0
9,24,1,0,1898,23,2,0
4,24,1,0,2030,24,2,0
2,23,1,0,1674,22,2,0
1,22,1,1,1026,19,3,0
0,23,2,0,1907,1,3,0
0,22,3,0,1337,21,4,1
0,23,2,0,1630,22,3,0
0,22,3,0,1771,23,3,1
2,23,1,0,1371,21,3,0
2,23,1,0,1543,22,2,1
1,22,1,1,1333,21,3,1
1,22,2,0,1526,21,3,0
1,22,2,0,1561,22,3,1
1,20,2,2,1176,20,4,1
0,21,3,0,1540,1,3,1
0,22,2,0,1333,3,3,1
0,21,2,1,1042,19,3,1
0,20,3,1,1168,20,4,1
24,24,1,0,2300,25,1,0
2,22,1,1,1562,3,2,0
5,24,1,0,1733,22,2,0
0,23,2,0,2024,24,2,0
0,23,2,0,1542,22,3,1
16,24,1,0,2144,24,1,1
2,23,1,0,1608,22,2,0
1,23,1,1,1443,21,2,1
2,23,1,0,1572,22,2,0
4,24,1,0,1592,22,2,0
1,23,1,1,1862,23,2,0
0,22,2,0,1338,3,3,1
8,24,1,0,1935,23,2,0
11,24,1,0,2079,24,1,1
1,23,1,2,1771,23,2,1
1,23,1,1,1781,23,2,0
1,21,2,1,1345,7,4,1
3,23,1,0,1393,20,3,0
9,24,1,0,1694,12,2,0
1,23,1,1,1781,23,2,0
1,22,1,1,1357,20,3,0
0,23,2,0,1460,10,3,0
19,24,1,0,2195,24,2,0
0,20,4,0,1330,21,4,1
24,24,1,0,2300,25,1,0
3,23,1,0,1462,21,2,0
2,23,1,0,1590,22,2,1
6,24,1,0,1852,23,2,0
0,22,2,1,1618,22,3,1
0,23,2,0,2024,24,2,0
2,23,1,0,1359,5,2,1
1,22,2,0,1555,2,3,1
0,23,2,0,1777,23,2,0
2,23,1,0,1553,22,2,0
2,23,1,0,1483,21,2,1
0,20,2,2,976,4,4,1
24,24,1,0,2300,25,1,0
4,24,1,0,1453,21,2,0
0,23,2,0,2024,24,2,1
0,23,2,0,2024,24,2,0
5,24,1,0,1802,23,2,0
2,23,1,0,1578,22,2,0
1,23,1,1,1837,23,2,1
1,24,1,1,2024,24,2,0
24,24,1,0,2300,25,1,0
1,23,1,1,1772,23,2,0
1,23,1,1,1546,2,3,0
1,22,2,0,1372,21,2,0
2,23,1,0,1597,9,2,0
0,22,2,0,1250,20,3,1
6,24,1,0,1814,23,2,1
5,24,1,0,1397,8,2,1
6,24,1,0,2039,24,2,0
0,20,3,0,1219,20,3,1
0,22,3,0,1339,1,4,1
0,23,2,0,1799,23,3,1
8,24,1,0,1952,23,1,0
0,22,3,0,1242,20,4,1
0,23,2,0,1565,22,3,0
0,23,2,0,1616,22,3,1
0,22,3,0,968,18,4,1
11,24,1,0,2079,24,2,0
8,24,1,0,1827,23,2,0
7,24,1,0,1682,22,2,0
1,23,1,2,1771,23,2,1
24,24,1,0,2300,25,1,0
4,24,1,0,1669,22,2,0
10,24,1,0,2069,24,2,0
0,19,4,0,703,1,6,1
2,24,1,0,2025,24,2,0
0,23,2,0,2024,24,2,0
0,21,2,1,1341,21,3,1
0,23,2,0,2024,24,2,0
2,22,1,1,1551,22,2,0
13,24,1,0,2102,24,2,0
3,22,1,0,1176,20,3,1
3,24,1,0,1689,22,2,0
1,22,2,0,1138,19,3,1
1,22,2,0,1561,22,3,0
1,22,1,2,1197,20,3,1
3,24,1,0,1572,22,2,0
0,22,3,0,1771,23,3,1
1,23,1,1,1553,6,3,1
2,23,1,0,1561,22,2,0
0,20,3,0,945,18,5,1
3,24,1,0,2027,24,2,1
0,21,4,0,1221,20,5,1
0,23,2,0,972,9,3,1
1,23,1,1,1785,22,2,1
4,24,1,0,1390,21,2,1
0,21,3,0,1128,19,3,1
0,19,3,0,983,19,4,1
2,23,1,0,1570,3,2,0
0,22,2,1,1359,21,4,1
0,18,3,0,856,17,4,1
24,24,1,0,2300,25,1,1
0,22,3,0,698,16,4,1
12,24,1,0,2090,24,1,0
1,21,2,0,1014,19,3,1
0,20,2,1,1178,3,3,1
0,22,3,0,1771,23,3,1
2,23,1,0,1712,22,2,0
4,23,1,0,1275,20,2,0
10,24,1,0,1676,22,1,0
3,20,1,0,1024,19,2,1
1,22,1,1,1403,21,3,0
1,23,1,1,1777,23,2,1
0,20,2,2,1177,20,3,0
1,20,3,0,1146,18,4,1
3,24,1,0,1777,23,2,1
3,22,1,0,1191,4,2,1
8,24,1,0,2052,24,1,0
1,24,1,1,2024,24,2,0
1,23,1,1,1564,22,2,1
0,22,3,0,1543,22,4,1
10,24,1,0,2026,23,2,0
0,23,2,0,2024,1,2,0
0,23,2,0,2024,24,2,0
9,24,1,0,1717,22,2,0
1,22,2,0,1025,19,3,1
0,21,2,0,992,19,4,1
0,23,2,0,1251,20,3,1
1,21,2,0,1078,3,4,1
5,24,1,0,2034,24,1,0
8,24,1,0,1634,17,2,0
1,23,1,1,1781,23,2,0
2,22,1,1,1387,21,3,1
6,24,1,0,1726,22,2,0
0,23,2,0,1595,22,3,1
24,24,1,0,2300,25,1,0
1,20,2,1,1144,20,3,0
0,23,2,0,1786,23,3,0
5,24,1,0,1796,23,2,0
0,21,3,1,1330,21,4,1
0,23,2,0,2024,24,2,0
4,24,1,0,1843,23,2,0
0,20,2,0,1018,19,4,1
2,23,1,0,1635,22,2,0
0,23,2,0,1816,23,3,0
0,21,4,0,1351,1,5,1
3,23,1,0,1471,21,2,0
0,22,3,0,1023,19,4,1
3,24,1,0,1684,22,2,0
0,20,3,1,828,18,5,1
0,21,2,1,1128,12,4,1
1,22,2,0,1771,23,2,0
0,21,3,2,1330,2,4,1
1,22,2,0,1354,2,3,1
6,24,1,0,2039,24,2,0
13,24,1,0,2102,24,2,0
2,23,1,0,1095,18,3,0
0,22,2,2,1540,22,3,0
0,22,3,0,1334,21,4,1
3,23,1,0,1399,21,2,0
0,23,2,0,1569,1,3,1
7,24,1,0,2045,24,2,1
0,20,3,1,1143,2,4,1
6,24,1,0,1891,23,2,0
0,19,2,0,848,18,4,1
3,23,1,0,1445,21,2,0
0,23,2,0,1837,23,2,0
0,23,2,0,2024,24,2,0
9,24,1,0,1787,22,2,0
15,24,1,0,2129,24,2,0
0,20,4,0,986,19,5,1
0,18,3,2,970,19,4,1
3,23,1,0,1307,20,2,0
13,24,1,0,2020,23,2,0
6,24,1,0,2039,24,1,0
24,24,1,0,2300,25,1,0
6,24,1,0,1591,22,2,1
0,20,3,1,1206,20,4,1
0,22,2,1,1241,20,3,1
3,23,1,0,1421,20,2,1
3,23,1,0,1390,21,2,1
0,21,3,0,1366,21,4,1
0,23,2,0,2024,24,2,0
4,22,1,1,1138,19,2,0
4,24,1,0,1571,22,2,0
1,22,2,0,1388,2,3,1
0,23,2,0,1807,23,2,1
0,22,2,0,1358,19,3,0
0,23,2,0,1364,15,3,1
1,22,2,0,1660,2,3,1
0,21,2,2,1311,20,3,0
1,20,2,1,1331,21,3,1
24,24,1,0,2300,25,1,0
0,20,3,2,1140,20,5,1
8,24,1,0,1890,23,1,0
0,21,3,0,1540,22,3,1
1,22,2,0,1771,23,2,1
2,22,1,1,1542,22,2,0
0,20,3,1,1330,21,4,1
1,22,1,2,1543,22,3,1
24,24,1,0,2300,25,1,0
5,24,1,0,1641,22,2,0
1,21,2,1,960,2,4,0
0,22,3,0,1771,23,3,0
4,24,1,0,1792,23,2,0
3,24,1,0,1819,4,2,0
0,21,2,0,765,6,4,1
9,24,1,0,2060,24,2,0
0,23,2,0,1556,22,3,1
0,23,2,0,2024,24,2,0
2,22,1,2,1541,22,2,1
0,20,2,3,1141,3,4,1
0,22,2,0,1335,21,3,1
0,22,3,0,1771,1,3,1
3,22,1,0,1343,21,2,1
1,22,2,0,1771,23,2,1
1,20,2,1,1331,21,3,0
1,22,1,2,1355,21,3,1
3,21,1,1,1337,21,2,1
0,23,2,0,1786,23,2,0
1,23,1,1,1772,23,2,1
11,24,1,0,2079,24,1,0
0,23,2,0,1700,16,3,0
3,24,1,0,1780,23,1,0
6,24,1,0,1517,19,2,0
0,22,2,1,1561,22,3,1
1,19,2,1,976,19,3,1
0,21,2,0,1160,20,3,1
0,23,2,0,2024,24,2,0
2,23,1,0,1543,22,2,1
5,23,1,0,1046,19,2,0
0,19,3,1,702,17,5,1
2,23,1,0,1617,22,2,0
12,24,1,0,2090,24,1,0
0,21,4,0,1011,18,5,1
0,22,2,0,1360,20,3,1
0,19,2,4,979,19,4,1
1,22,2,0,1480,21,3,1
1,23,1,1,1862,23,2,0
0,19,3,1,1048,3,4,1
0,23,2,0,2024,24,2,0
0,21,4,0,984,19,5,1
24,24,1,0,2300,25,1,0
1,21,2,0,1102,2,4,1
0,20,4,0,1168,20,4,1
24,24,1,0,2300,25,1,0
2,23,1,0,1545,3,2,0
0,22,3,0,1334,21,4,1
15,24,1,0,1996,23,2,0
4,21,1,0,1015,18,2,1
0,20,3,0,974,19,4,1
24,24,1,0,2300,25,1,1
4,24,1,0,1700,21,2,0
1,22,2,0,1355,21,2,1
3,21,1,1,1400,21,2,1
0,20,3,0,1331,21,3,1
0,19,4,0,1141,20,4,1
1,22,2,0,1568,22,3,1
0,23,2,0,1256,20,3,1
0,23,2,0,1781,23,2,0
2,23,1,0,1182,20,2,0
0,22,3,0,1585,11,4,1
0,21,3,2,1330,21,4,1
2,21,1,0,1209,20,3,1
5,24,1,0,1280,20,2,0
0,23,2,0,1792,23,3,1
2,21,2,0,1541,22,2,0
3,23,1,0,1349,21,2,0
0,23,2,0,2024,24,2,1
0,23,2,0,1616,22,3,0
0,20,4,0,850,18,5,1
0,22,2,0,879,18,3,1
3,24,1,0,1775,23,1,1
0,23,2,0,1616,22,2,1
1,22,2,0,1361,21,3,1
4,24,1,0,1672,22,2,0
1,22,1,1,1337,4,3,1
0,22,3,0,1150,1,4,1
0,22,3,0,1379,21,3,1
1,19,2,3,970,19,4,1
0,23,2,0,1646,22,2,0
6,24,1,0,1864,23,2,1
10,24,1,0,1563,21,2,0
12,24,1,0,1928,23,1,1
4,24,1,0,1805,23,2,1
1,22,2,0,1361,21,3,1
24,24,1,0,2300,25,1,0
2,21,2,0,1541,22,2,1
6,24,1,0,1529,21,2,0
1,18,3,0,973,4,3,1
1,22,1,2,1555,2,2,1
6,24,1,0,1685,22,2,0
10,24,1,0,1706,22,1,0
7,24,1,0,1813,23,2,1
0,22,2,0,1214,20,3,1
0,22,2,0,1368,21,3,1
2,21,2,0,1541,22,2,0
0,20,3,0,972,19,4,1
3,24,1,0,2027,24,2,0
0,23,2,0,1837,23,2,0
0,23,2,0,1738,22,2,0
0,23,2,0,1676,22,3,0
4,23,1,0,1182,20,2,0
0,20,4,0,1260,20,4,1
2,24,1,0,1800,9,2,1
0,21,2,0,913,18,3,1
1,22,2,0,1154,19,3,1
2,22,1,1,1596,22,2,1
24,24,1,0,2300,25,1,0
7,24,1,0,2045,24,1,0
1,23,1,1,1924,23,2,0
2,23,1,0,1294,20,3,1
1,20,1,4,1143,20,4,1
1,22,2,0,1771,23,2,0
9,24,1,0,1724,22,2,0
24,24,1,0,2300,25,1,0
1,22,1,2,1541,22,3,0
1,21,1,1,1144,20,3,1
20,24,1,0,2214,24,2,0
3,20,1,0,914,18,3,1
2,23,1,0,1597,3,2,0
0,21,3,1,1330,21,3,1
4,24,1,0,1832,23,2,0
2,22,1,1,1398,21,2,1
0,21,3,1,1408,21,4,1
3,20,2,0,1028,19,3,1
1,22,2,0,1771,23,2,0
0,23,2,0,1389,21,3,1
0,23,2,0,1107,18,3,1
0,22,2,1,1541,22,3,1
3,22,1,0,1345,21,2,0
0,23,2,0,2024,24,2,1
0,23,2,0,1429,1,3,0
0,20,3,1,1144,20,4,1
1,24,1,1,2024,24,2,0
15,24,1,0,2129,24,2,1
0,22,3,0,1100,19,3,1
0,20,2,1,1278,20,3,1
0,21,4,0,1540,22,4,1
6,24,1,0,2039,24,2,0
11,24,1,0,1919,22,1,0
0,23,2,0,1799,23,2,0
0,23,2,0,1777,23,3,0
0,22,2,1,1576,22,3,1
2,23,1,0,1632,10,2,0
8,24,1,0,2052,24,2,0
1,23,1,2,1771,23,2,1
0,21,2,2,1000,5,4,1
7,24,1,0,1654,22,2,0
1,23,1,1,1595,22,2,0
1,24,1,1,2024,24,2,0
6,21,1,0,858,18,2,1
15,24,1,0,1996,23,2,0
1,23,1,1,1511,21,3,1
0,21,2,2,1385,21,3,1
4,24,1,0,1783,23,2,0
1,22,2,0,1561,22,2,0
0,22,3,0,1541,22,4,1
11,24,1,0,1881,23,2,0
24,24,1,0,2300,25,1,0
2,22,1,1,1577,10,2,0
0,23,2,0,2024,24,2,1
24,24,1,0,2300,25,1,0
1,21,2,1,1540,22,3,1
0,21,4,0,1351,21,4,1
8,24,1,0,1694,22,2,0
1,22,2,0,1173,20,3,1
24,24,1,0,2300,25,1,0
0,22,2,1,1568,22,3,1
0,21,2,2,1158,20,4,1
4,22,1,0,1461,20,2,0
2,24,1,0,1925,3,2,0
0,19,4,0,1141,3,4,1
24,24,1,0,2300,25,1,1
0,22,2,1,1576,22,3,1
4,23,1,0,1443,20,2,0
2,19,2,1,1007,19,3,1
5,24,1,0,1758,22,2,0
3,24,1,0,1829,23,2,0
0,23,2,0,1461,21,3,0
3,24,1,0,1778,22,2,0
2,23,1,0,1268,20,3,1
5,24,1,0,1802,23,2,1
3,24,1,0,1577,22,2,0
2,23,1,1,1542,22,2,1
1,23,1,1,1786,23,2,0
0,23,2,0,2024,1,2,0
12,24,1,0,1892,23,2,0
2,23,1,0,1562,7,2,0
3,23,1,0,1382,21,2,0
1,22,1,1,1482,21,3,0
0,23,2,0,1862,23,2,1
4,24,1,0,1584,9,2,0
0,21,3,0,1099,18,3,1
1,18,3,0,973,4,3,1
1,22,2,0,1343,21,3,1
5,24,1,0,1240,11,2,0
8,24,1,0,1714,12,2,0
0,19,3,0,748,17,4,1
0,22,3,0,1771,23,3,1
7,24,1,0,1512,21,1,0
0,21,3,0,1163,20,4,1
2,23,1,0,1547,22,2,1
0,20,2,1,1145,20,3,1
1,22,1,1,1036,19,3,1
4,23,1,0,1385,18,2,0
0,22,2,1,1387,10,4,1
0,20,5,0,1330,1,5,1
10,24,1,0,1952,23,2,0
24,24,1,0,2300,25,1,0
4,24,1,0,1401,21,2,1
1,22,2,0,1771,2,2,1
5,24,1,0,1386,21,2,0
2,21,1,1,1169,20,3,1
14,24,1,0,2115,24,1,0
0,23,2,0,1807,23,3,0
2,23,1,0,1210,19,3,1
0,22,3,0,1406,21,4,1
0,23,2,0,1394,21,3,1
14,24,1,0,2115,24,1,1
7,24,1,0,1807,23,2,0
3,22,1,0,1422,6,2,0
2,23,1,0,1589,22,2,0
5,24,1,0,1836,23,1,0
0,21,3,0,1540,22,3,1
0,22,3,0,1185,1,4,1
7,24,1,0,2023,23,1,0
1,23,1,1,1397,21,2,1
1,21,1,1,1178,19,3,1
5,24,1,0,1934,23,1,0
1,19,2,1,983,19,3,1
4,24,1,0,1402,21,2,0
1,20,3,0,1150,20,3,1
0,23,2,0,2024,24,2,1
0,21,3,0,1246,20,4,1
0,20,4,0,1161,20,5,1
0,23,2,0,1942,23,2,0
5,24,1,0,1566,22,2,0
2,21,2,0,1436,21,3,1
2,20,1,0,1012,3,3,1
0,22,3,0,1771,23,3,1
0,23,2,0,1393,21,3,1
1,22,1,2,1595,22,3,0
0,21,3,0,1178,20,4,1
1,22,2,0,1771,23,2,1
1,22,2,0,1339,5,3,1
0,23,2,0,2024,24,2,0
5,24,1,0,1385,7,2,0
0,21,3,0,1450,21,4,1
0,23,2,0,2024,24,2,1
2,24,1,0,1778,23,2,1
0,20,4,0,1007,1,5,1
0,19,2,1,590,16,5,1
0,22,2,0,1450,9,3,0
0,22,3,1,1540,22,4,1
2,21,1,0,1018,19,2,1
4,24,1,0,1913,18,2,0
1,22,2,0,1205,20,3,1
0,21,3,1,1333,21,4,1
7,24,1,0,1484,21,2,0
0,23,2,0,2024,24,2,0
3,23,1,0,1410,21,2,1
0,23,2,0,1772,23,3,1
1,23,1,1,1772,23,2,0
0,22,3,0,1549,21,4,1
3,24,1,0,1607,22,2,0
0,19,4,0,1141,20,4,1
1,21,1,1,1160,20,3,1
8,24,1,0,1827,23,1,0
3,23,1,0,1361,21,2,1
11,24,1,0,2016,23,1,0
1,22,2,0,1273,2,3,1
16,24,1,0,2144,24,2,1
0,19,4,0,1140,20,4,1
2,22,1,1,1569,3,2,1
0,21,2,0,1281,20,3,1
0,23,2,0,1816,11,3,1
2,23,1,1,1542,22,2,1
1,22,2,0,1771,23,2,1
11,24,1,0,1532,21,1,0
4,20,1,2,1150,5,2,1
1,22,2,0,1010,19,3,1
5,24,1,0,1300,20,2,0
24,24,1,0,2300,25,1,0
0,20,4,0,986,19,5,1
0,23,2,0,2024,24,2,0
2,21,1,1,1092,3,3,1
6,24,1,0,2039,24,2,0
0,21,3,0,1234,4,4,1
2,22,1,1,1340,21,3,0
4,24,1,0,1882,23,2,0
9,24,1,0,1748,22,2,0
0,21,2,1,1166,3,3,1
1,22,1,1,1302,14,3,0
0,23,2,0,1682,22,3,0
0,22,2,0,1258,16,4,1
9,24,1,0,1709,22,2,0
0,23,2,0,1596,22,3,1
3,22,1,0,1181,20,2,1
1,23,1,1,1786,23,2,0
0,23,2,0,1786,23,3,1
0,23,2,0,2024,24,2,1
1,22,1,2,1543,22,3,0
2,24,1,0,1850,23,2,0
0,23,2,0,2024,24,2,0
1,18,2,0,608,7,3,1
6,24,1,0,2039,7,2,0
9,24,1,0,1685,21,2,0
2,22,1,1,1562,8,2,0
5,24,1,0,2034,24,1,0
24,24,1,0,2300,25,1,0
1,22,2,0,1711,22,2,1
0,21,3,0,1540,22,3,1
5,24,1,0,1971,23,2,0
0,23,2,0,1384,21,3,1
3,24,1,0,1784,23,1,0
1,23,1,1,1772,23,2,0
3,23,1,0,1601,21,2,0
10,24,1,0,1861,23,1,0
1,22,2,0,876,18,3,1
15,24,1,0,2129,24,2,0
1,23,1,1,1826,23,2,0
9,24,1,0,1843,23,1,0
7,24,1,0,1442,21,2,0
5,23,1,0,1270,12,2,0
18,24,1,0,2114,21,2,0
0,23,2,0,1891,23,3,0
1,22,2,0,1366,21,3,1
0,23,2,0,2024,24,2,1
2,24,1,0,1827,23,1,1
0,20,2,2,1196,20,3,1
4,24,1,0,1822,23,2,0
3,24,1,0,1879,16,2,1
5,24,1,0,1802,23,1,0
2,23,1,0,1722,22,2,0
0,23,2,0,1003,7,3,1
0,23,2,0,1621,21,3,1
0,23,2,0,2024,24,2,0
4,23,1,0,1295,20,2,0
0,21,2,1,1062,19,4,1
0,23,2,0,1876,23,2,0
3,24,1,0,2027,24,2,0
4,24,1,0,1358,21,2,0
0,23,2,0,2024,24,2,0
9,24,1,0,2060,24,1,0
6,24,1,0,2039,24,2,0
1,22,2,0,1618,22,3,0
0,21,3,0,1340,21,4,1
2,22,1,1,1551,22,2,0
0,19,4,1,816,17,5,1
0,22,3,0,1192,20,4,1
3,24,1,0,1829,23,2,0
5,24,1,0,2034,24,2,0
3,20,2,0,1210,20,3,1
2,23,1,0,1557,22,2,1
15,24,1,0,2029,23,2,0
0,22,3,0,1372,21,4,1
20,24,1,0,2214,21,2,0
0,21,3,1,1333,21,4,1
5,24,1,0,2034,24,2,0
0,23,2,0,2024,1,2,0
6,24,1,0,1719,22,2,1
2,21,1,0,1033,4,2,1
0,22,3,0,1429,21,3,1
1,23,1,1,1622,21,2,0
24,24,1,0,2300,25,1,0
1,23,1,1,1772,23,2,0
6,22,1,0,1003,7,2,1
1,20,2,0,1009,19,3,1
0,23,2,0,1862,23,2,0
6,24,1,0,1852,23,2,0
11,24,1,0,1892,23,2,0
2,21,1,0,918,13,3,0
9,24,1,0,1543,20,2,0
0,22,3,0,1771,23,3,1
0,22,3,0,1318,20,4,1
0,19,4,0,821,18,5,1
0,23,2,0,1375,21,3,1
0,19,2,3,720,17,4,1
0,23,2,0,1942,23,3,0
0,21,3,0,1540,22,3,1
0,23,2,0,2024,24,2,0
7,24,1,0,1870,23,2,0
24,24,1,0,2300,25,1,0
14,24,1,0,2033,15,2,0
0,23,2,0,1542,22,3,1
1,22,1,1,1255,2,3,0
24,24,1,0,2300,25,1,0
12,24,1,0,2090,24,2,0
1,17,1,2,611,7,4,1
0,20,2,0,1120,19,3,1
13,24,1,0,1940,23,2,0
0,19,2,1,699,17,4,1
16,24,1,0,2144,24,1,0
1,21,1,3,1336,21,3,1
0,23,2,0,1758,22,3,1
6,24,1,0,1807,23,2,0
5,24,1,0,2034,24,1,0
0,23,2,0,1777,23,3,0
2,22,1,1,1556,22,2,0
0,23,2,0,2024,24,2,0
24,24,1,0,2300,25,1,0
2,22,1,0,1213,20,3,0
8,24,1,0,1154,19,2,1
0,23,2,0,1684,22,2,0
1,22,2,0,1338,20,3,1
0,18,3,0,979,19,3,1
2,23,1,0,1568,22,2,0
1,23,1,1,1607,22,2,1
0,22,2,1,1409,1,4,1
3,20,1,1,1162,20,3,1
8,24,1,0,1827,23,2,0
0,22,3,0,1207,1,4,1
0,23,2,1,1771,23,3,1
1,24,1,1,2024,24,2,0
5,24,1,0,2034,24,2,0
2,23,1,0,1554,22,2,0
1,21,2,1,1331,21,4,1
0,23,2,0,1428,21,3,1
0,23,2,0,1748,22,2,0
2,23,1,0,1739,22,2,0
10,24,1,0,1649,22,2,0
0,20,4,0,1330,21,4,1
0,20,2,0,691,16,4,1
0,21,3,0,1540,22,3,1
4,24,1,0,2030,24,2,0
2,23,1,0,1183,3,3,0
1,23,1,1,1772,23,2,1
0,21,3,0,977,4,4,1
2,21,1,2,1334,21,2,1
0,20,3,3,1140,20,5,1
0,23,2,0,2024,24,2,1
3,24,1,0,2027,24,2,1
2,21,1,2,1334,21,3,1
13,24,1,0,2102,24,1,0
0,22,3,0,883,7,4,1
2,20,1,0,1033,19,3,1
0,23,2,0,1628,22,3,0
0,23,2,0,2024,24,2,0
5,18,2,0,989,19,2,1
2,23,1,0,1547,22,2,0
3,22,1,0,1060,19,3,1
3,24,1,0,1604,22,2,0
1,22,1,1,1298,20,3,1
2,23,1,0,1563,22,2,0
0,23,2,0,1862,1,3,0
10,24,1,0,1921,23,1,0
8,24,1,0,1935,23,2,0
2,23,1,0,1651,22,2,1
24,24,1,0,2300,25,1,0
3,21,1,1,1335,21,2,1
4,24,1,0,2030,5,2,0
0,23,2,0,1603,21,2,1
2,21,1,0,1075,19,3,1
0,21,4,0,1156,20,5,1
0,22,3,0,1771,23,3,1
24,24,1,0,2300,25,1,0
1,22,1,2,1595,22,3,1
0,23,2,0,1604,22,2,0
7,24,1,0,2045,24,2,1
18,24,1,0,2077,23,1,0
0,20,4,0,1005,19,5,1
0,21,2,0,1201,20,3,1
0,20,3,1,1177,20,4,1
0,16,5,0,683,17,6,1
0,21,2,0,985,5,3,1
6,24,1,0,1801,23,2,1
0,22,3,0,1023,19,4,1
0,22,3,0,1460,21,3,1
0,21,4,0,1007,18,5,1
0,20,3,2,1150,20,4,1
2,23,1,0,1587,22,2,0
2,23,1,1,1542,22,2,1
2,23,1,0,1566,22,2,0
1,23,1,1,1774,23,2,0
3,23,1,0,1526,21,2,0
0,22,2,1,1402,21,3,1
0,23,2,0,1807,23,3,1
0,19,3,0,750,17,4,1
0,22,2,1,1561,22,3,0
0,23,2,0,2024,24,2,0
3,23,1,0,1461,21,2,0
1,21,2,1,1408,21,3,1
5,24,1,0,1796,23,2,0
8,24,1,0,1835,23,1,0
24,24,1,0,2300,25,1,0
1,22,1,2,1541,22,3,0
18,24,1,0,2177,24,1,0
4,23,1,0,1180,20,2,0
20,24,1,0,2214,24,2,1
4,24,1,0,1787,23,2,0
1,22,2,0,1771,23,2,0
4,24,1,0,2030,24,2,0
0,23,2,0,1777,23,2,1
0,20,3,0,920,18,4,1
1,23,1,1,1437,21,2,0
0,19,4,0,1141,20,4,1
2,24,1,0,1850,23,2,0
0,21,2,1,1177,7,4,1
24,24,1,0,2300,25,1,0
0,23,2,0,1777,23,3,1
0,20,3,0,1331,21,3,1
2,23,1,0,1476,21,2,0
0,23,2,0,1352,20,3,1
0,20,2,1,1150,5,3,1
1,22,2,0,1771,23,2,0
1,23,1,1,1549,22,3,1
1,21,2,0,1152,20,3,1
20,24,1,0,2214,24,2,1
0,23,2,0,1576,8,3,1
0,22,3,0,1537,21,4,1
0,22,2,0,1432,21,3,1
14,24,1,0,2115,24,1,0
3,24,1,0,1775,23,2,0
6,24,1,0,1822,23,2,0
15,24,1,0,2129,24,1,0
3,23,1,0,1403,21,2,1
6,24,1,0,2039,24,2,0
0,22,2,1,1147,20,3,1
3,24,1,0,1867,22,2,0
1,22,1,1,1367,21,3,0
16,24,1,0,2044,17,2,0
4,24,1,0,1495,21,2,1
0,22,2,0,1315,20,3,1
0,23,2,0,2024,24,2,0
2,24,1,0,2025,24,2,0
1,23,1,1,1165,20,3,0
13,24,1,0,1927,23,2,0
7,24,1,0,1982,23,1,0
2,23,1,0,1608,22,2,0
0,23,2,0,1608,20,2,0
0,20,2,1,1145,20,3,1
4,24,1,0,1382,21,2,0
0,21,3,0,1358,1,4,1
0,23,2,0,1363,21,3,1
3,24,1,0,1943,22,2,0
3,24,1,0,1669,22,2,0
3,24,1,0,2027,24,2,1
0,23,2,0,2024,24,2,0
1,23,1,1,1837,23,2,1
0,21,3,0,1151,20,4,1
0,23,2,0,2024,24,2,0
3,24,1,0,1600,22,2,0
0,23,2,0,1354,21,2,1
4,24,1,0,1813,23,2,0
1,22,1,1,1199,20,2,1
2,22,1,1,1487,21,2,0
0,23,2,0,2024,24,2,1
0,20,3,2,1140,20,4,1
0,22,3,0,1150,20,4,1
3,24,1,0,1572,22,2,0
24,24,1,0,2300,25,1,0
0,23,2,0,1849,23,3,0
1,20,2,0,1011,6,3,1
0,22,2,0,1250,20,3,1
1,23,1,1,1862,23,2,0
2,20,1,2,987,19,3,1
