min_deg,max_deg,number_component,number_articul,numbertriangle,clique_number,max_independent_set,distribution
5,19,1,0,759,14,3,1
1,20,1,1,1175,19,4,0
0,16,2,1,453,11,5,0
4,21,1,0,952,15,3,1
3,19,1,0,811,15,4,1
0,16,2,1,439,13,4,0
5,22,1,0,924,15,3,1
0,18,2,0,706,16,5,0
3,18,1,0,593,14,4,0
4,20,1,0,993,16,3,0
0,22,2,0,1120,17,3,0
3,19,1,0,560,12,3,1
1,17,2,2,439,12,4,0
4,19,1,0,769,16,3,0
2,19,1,0,645,14,4,0
2,15,1,0,431,12,4,1
2,20,1,0,785,14,4,1
2,19,1,0,690,13,4,1
0,17,2,0,477,11,5,0
2,20,1,0,684,13,4,1
0,15,3,0,373,9,5,0
6,16,1,0,456,12,4,1
0,21,2,0,801,13,4,0
6,22,1,0,1116,18,3,0
1,21,1,1,987,16,4,1
0,20,2,0,994,17,4,0
0,20,2,0,739,13,4,1
2,16,1,0,387,11,5,0
2,19,1,0,917,17,4,1
0,22,3,0,1387,20,4,0
3,18,1,0,493,12,4,1
1,21,1,1,918,16,4,0
6,19,1,0,612,12,3,1
3,19,1,0,628,12,4,1
2,22,1,0,1194,17,3,1
3,19,1,0,661,14,3,0
3,18,1,1,662,14,4,1
1,21,1,1,912,15,4,0
5,16,1,0,475,11,4,1
4,16,1,0,489,12,4,0
2,19,1,0,716,14,4,1
0,19,2,0,862,16,4,0
1,19,2,1,1048,18,4,0
7,19,1,0,687,14,3,1
0,21,2,0,1031,17,4,0
3,22,1,0,1000,16,3,1
1,21,2,0,1025,16,4,1
4,16,1,0,383,10,4,0
2,22,1,0,908,15,3,1
5,19,1,0,700,13,3,1
0,20,2,0,924,17,4,0
2,17,1,0,514,12,5,1
2,18,1,1,715,15,4,0
3,20,1,0,817,14,3,1
2,19,1,0,599,12,4,1
3,21,1,0,944,15,4,1
4,17,1,0,543,12,4,0
1,15,2,1,370,11,6,0
0,18,3,0,680,14,6,0
4,17,1,0,475,10,4,1
0,20,2,0,579,12,4,0
3,21,1,0,1164,17,3,1
1,20,1,1,851,14,4,1
0,17,2,0,590,13,5,0
4,19,1,0,729,13,3,0
0,20,2,0,835,15,5,0
0,19,2,0,781,16,5,0
0,19,3,0,518,12,5,0
8,20,1,0,739,12,3,1
1,19,2,0,709,14,4,0
1,19,1,1,799,16,4,1
2,21,1,0,865,15,3,1
4,19,1,0,633,12,4,1
3,22,1,0,1016,15,4,1
0,20,2,0,846,14,4,0
2,20,1,0,895,15,4,0
3,19,1,0,748,14,4,1
5,22,1,0,1320,18,3,1
0,21,2,0,854,14,4,1
2,20,1,0,808,14,4,1
2,17,1,0,561,14,4,0
7,24,1,0,1428,18,2,1
0,22,2,0,1107,17,4,0
0,18,2,1,565,12,5,0
1,22,1,1,1151,16,3,1
2,20,1,0,616,12,4,1
1,19,1,1,739,13,4,0
2,22,1,0,972,14,3,1
2,15,1,2,306,12,5,0
0,14,3,0,309,10,6,0
0,17,2,0,536,14,5,0
0,18,2,0,656,13,4,1
1,18,1,2,675,14,5,0
3,16,1,0,530,12,4,1
0,17,2,2,524,13,5,0
0,16,2,1,485,12,5,0
1,19,1,1,637,14,4,0
6,19,1,0,707,13,3,1
3,21,1,0,1068,16,3,1
1,18,1,1,591,13,4,0
3,20,1,0,805,15,4,1
4,20,1,0,890,16,3,1
5,21,1,0,852,14,3,1
4,21,1,0,999,17,3,1
2,17,1,0,496,13,4,0
2,18,1,0,635,14,4,0
2,21,1,1,940,17,3,0
0,18,3,0,682,15,5,0
3,21,1,0,990,16,3,1
0,17,2,0,508,11,5,1
1,19,1,1,764,14,4,0
0,21,3,0,860,15,5,0
0,18,3,1,667,14,6,0
5,21,1,0,1003,16,3,0
0,19,2,0,794,15,4,0
0,20,2,1,999,16,5,0
3,20,1,0,842,15,4,1
0,17,2,0,571,15,4,0
8,18,1,0,670,12,3,1
2,17,1,1,585,14,4,0
4,16,1,0,559,13,4,1
1,19,1,1,763,13,4,0
1,22,1,1,1254,18,3,1
13,24,1,0,1608,19,2,0
0,19,2,1,746,13,5,0
5,20,1,0,735,13,3,1
0,21,2,0,977,15,3,0
2,21,1,0,918,16,4,1
1,19,2,0,902,15,4,0
4,18,1,0,517,13,4,0
6,17,1,0,527,11,3,1
0,18,3,0,562,12,6,0
7,22,1,0,1328,18,3,1
2,20,1,0,821,15,4,1
2,18,1,0,617,13,4,0
4,20,1,0,722,13,4,1
2,18,1,0,584,12,4,0
1,18,1,1,572,13,4,0
0,17,2,0,571,12,4,1
3,17,1,0,620,14,4,1
1,17,1,1,518,13,4,0
5,21,1,0,833,16,3,1
0,18,2,0,714,15,4,0
9,21,1,0,684,12,3,1
0,20,2,0,764,15,4,0
3,18,1,0,576,12,4,1
7,19,1,0,792,13,3,1
2,21,1,0,1142,17,3,0
2,18,1,0,560,11,4,1
2,19,1,0,672,14,4,1
1,20,1,1,790,16,4,0
0,19,3,0,838,15,5,0
4,18,1,0,565,13,4,1
0,19,3,1,636,14,6,0
1,18,1,1,550,12,4,0
0,21,2,1,1049,18,4,0
3,17,1,0,587,12,4,0
1,18,1,1,570,11,4,1
3,17,1,0,425,12,4,1
1,18,1,1,569,12,4,0
1,16,1,1,523,14,5,0
1,21,1,1,1080,15,3,1
0,20,2,1,1047,17,4,0
0,20,2,1,883,16,5,0
2,21,1,0,934,15,3,1
0,20,2,1,1043,17,4,0
4,19,1,0,751,14,3,1
5,20,1,0,911,15,3,1
2,16,1,0,440,11,5,0
3,18,1,0,547,12,4,1
2,22,1,0,1397,19,3,0
0,19,3,0,709,13,6,0
1,23,1,1,935,14,3,1
3,14,1,0,357,10,4,1
5,18,1,0,608,11,3,1
2,19,1,0,693,13,4,1
0,17,2,0,439,11,5,0
2,21,1,1,964,15,4,0
2,21,2,0,767,15,3,1
2,21,1,0,832,14,3,1
4,21,1,0,1031,16,3,0
1,16,1,3,617,15,5,0
1,19,1,1,654,14,4,1
3,18,1,0,527,13,4,1
3,19,1,0,713,13,4,1
1,22,1,1,1046,16,3,1
6,22,1,0,916,17,3,0
0,19,2,0,649,12,4,1
0,19,2,0,666,13,5,1
1,19,2,0,602,12,4,0
1,18,1,3,650,13,5,0
2,16,1,0,460,11,4,1
1,18,1,1,611,14,4,1
3,17,1,0,632,14,4,1
1,18,1,2,517,12,5,0
5,18,1,0,628,12,3,1
2,20,1,0,1008,16,3,0
4,21,1,0,782,13,4,1
4,19,1,0,724,14,3,1
0,20,2,1,898,17,5,0
0,20,3,0,1052,17,4,1
7,18,1,0,634,12,3,0
0,18,2,0,566,11,5,0
8,23,1,0,985,16,3,1
1,15,2,0,331,11,5,0
0,16,2,2,401,13,6,0
1,19,1,1,578,13,4,1
2,22,1,0,1050,16,3,0
2,19,1,1,656,14,4,0
1,20,1,1,642,13,3,1
0,20,2,0,912,18,4,0
1,21,1,3,609,13,4,0
1,18,1,1,607,13,4,1
0,20,2,0,854,15,4,0
2,18,1,0,572,12,4,1
0,13,2,3,253,9,6,0
2,22,1,0,1346,19,3,0
1,17,2,2,706,15,5,0
3,17,1,0,463,11,4,1
2,18,1,0,656,14,4,1
4,20,1,0,760,14,3,1
5,20,1,0,670,13,3,1
0,20,2,1,755,13,5,0
3,19,1,1,705,13,3,1
4,21,1,0,975,16,3,1
0,19,2,0,716,15,4,0
3,18,1,0,666,14,4,1
0,15,3,1,375,12,6,0
1,20,1,2,905,17,4,0
0,20,3,0,920,18,5,0
7,20,1,0,855,15,3,1
0,17,3,0,532,13,5,0
4,18,1,0,571,12,4,1
4,17,1,0,449,10,3,1
2,16,1,1,475,14,5,0
2,21,1,0,1064,16,4,0
0,21,2,0,791,13,4,1
6,21,1,0,1211,18,3,0
1,21,1,2,1132,17,4,0
2,22,1,0,947,16,4,0
0,21,2,0,935,16,4,0
1,15,1,2,376,12,5,0
0,19,2,0,837,15,4,0
4,18,1,0,503,12,3,1
2,18,1,0,657,13,4,1
1,19,2,1,692,14,5,0
2,21,1,0,1067,17,3,1
0,19,2,0,713,14,5,0
2,21,1,0,1040,15,3,1
1,18,1,1,610,13,4,0
0,16,2,0,479,12,5,0
2,22,1,0,1143,15,3,1
0,18,2,2,550,13,5,0
3,20,1,0,1115,19,3,1
1,18,1,2,507,11,5,0
0,19,3,0,593,13,5,0
5,20,1,0,707,12,3,1
0,21,2,0,724,14,4,0
3,21,1,0,923,14,3,1
1,20,1,1,826,15,4,1
8,19,1,0,681,13,3,1
1,17,2,0,485,13,5,0
0,17,2,0,548,13,4,0
6,22,1,0,1017,15,3,1
6,21,1,0,980,14,3,1
1,19,1,1,919,17,4,1
2,21,1,0,939,15,4,1
5,21,1,0,847,14,3,1
0,20,2,0,843,15,4,0
2,20,1,0,652,12,4,1
5,21,1,0,825,14,3,1
6,21,1,0,759,14,3,1
0,18,2,2,622,15,6,0
2,18,1,0,543,13,5,0
3,20,1,0,818,14,3,0
0,21,2,0,1141,18,4,0
0,14,3,1,296,10,7,0
1,19,1,1,764,16,4,1
4,18,1,0,744,15,4,0
2,18,1,0,609,12,4,1
6,20,1,0,938,16,3,0
0,22,2,0,1207,17,4,0
11,24,1,0,1486,18,2,1
0,17,2,0,514,12,4,0
5,21,1,0,1064,15,3,1
0,20,2,0,946,16,5,0
0,19,2,0,681,15,4,1
0,21,2,0,840,14,4,0
0,17,2,0,573,14,5,0
10,22,1,0,1102,15,3,1
2,19,1,0,777,15,4,1
6,21,1,0,1017,16,3,1
0,20,2,0,854,15,4,0
5,20,1,0,807,14,3,0
1,21,2,0,1143,17,4,0
3,20,1,0,841,16,3,1
3,20,1,0,870,15,3,1
0,19,2,0,722,14,4,1
0,19,3,0,545,12,5,0
0,19,3,0,909,17,5,0
0,16,2,0,530,13,5,0
1,21,1,1,1070,16,4,0
1,21,2,0,787,13,4,0
4,19,1,0,676,14,4,1
2,20,1,2,784,15,4,1
4,20,1,0,779,13,3,1
1,19,1,1,670,12,4,1
1,16,1,1,501,12,4,1
0,19,2,1,777,15,5,0
0,17,3,0,466,12,5,0
0,21,2,0,1267,18,4,0
0,18,2,0,537,12,4,1
0,21,2,1,1090,17,4,0
0,15,2,0,417,11,5,0
3,17,1,0,595,13,4,0
3,18,1,0,672,14,4,1
2,20,1,0,844,15,4,0
11,23,1,0,1171,16,2,1
3,17,1,0,520,11,4,1
5,14,1,0,347,10,4,0
5,17,1,0,537,12,4,1
3,20,1,0,684,14,3,1
4,19,1,0,815,14,3,0
3,18,1,0,621,14,4,0
0,19,2,0,652,13,4,0
0,17,2,0,580,14,5,0
5,22,1,0,1142,16,3,1
7,22,1,0,1308,18,3,1
2,22,1,0,991,15,3,1
6,21,1,0,982,15,3,1
3,18,1,0,592,12,4,1
0,19,3,0,660,12,5,0
2,21,1,0,657,12,3,1
4,18,1,0,625,15,3,1
1,20,1,1,825,14,4,1
5,22,1,0,986,15,3,1
2,22,1,0,997,15,3,1
0,19,2,0,867,15,4,0
0,15,2,1,350,11,5,0
2,17,1,2,501,13,5,0
4,18,1,0,588,13,4,0
2,20,1,0,1007,16,4,1
5,18,1,0,575,12,3,1
0,18,2,0,728,14,4,0
3,21,1,0,905,15,3,1
1,20,2,0,762,14,4,1
2,21,1,0,1026,17,3,1
1,19,1,1,711,14,4,0
6,19,1,0,678,13,3,1
1,19,1,1,623,12,4,0
3,17,1,0,513,11,4,1
2,20,1,0,1032,16,3,1
0,21,3,0,1205,18,5,0
1,21,1,1,1127,17,4,0
1,16,1,1,466,12,4,0
1,18,1,2,797,17,4,0
1,21,1,1,767,13,4,1
2,18,1,0,470,12,4,1
3,19,1,0,737,14,4,0
0,19,3,0,729,14,5,1
1,21,1,1,885,16,4,1
6,21,1,0,986,16,3,0
2,20,1,0,966,16,4,0
2,19,1,0,880,17,4,0
0,19,2,1,832,15,5,0
0,17,2,0,495,10,4,1
1,18,1,2,712,15,4,1
2,21,1,0,987,15,3,1
3,19,1,0,656,13,4,0
8,24,1,0,1434,17,2,1
0,21,2,0,1034,15,4,1
0,20,2,1,880,15,4,0
4,20,1,0,607,12,3,1
0,16,2,2,422,12,5,0
2,17,1,0,596,13,4,1
5,13,1,0,308,9,4,1
3,16,2,0,480,13,4,0
1,17,2,0,592,13,4,0
0,21,2,0,862,14,4,0
5,20,1,0,810,13,3,1
1,22,2,0,1020,16,3,0
1,21,1,1,883,17,4,1
0,20,2,1,915,17,4,0
3,19,1,0,903,16,3,1
1,21,1,1,1112,17,4,0
1,19,1,1,675,14,4,1
0,18,2,0,539,12,5,0
0,18,3,0,617,15,5,0
1,18,1,2,750,15,4,0
10,23,1,0,880,16,3,1
9,18,1,0,581,12,3,1
0,20,2,0,942,16,4,1
4,21,1,0,1071,17,3,0
6,19,1,0,695,13,3,1
1,18,1,2,682,15,4,0
3,18,1,0,571,12,4,1
0,20,2,2,708,14,5,0
6,20,1,0,843,14,3,0
5,20,1,0,824,13,3,0
3,19,1,0,568,13,4,1
0,18,2,0,651,14,4,0
1,20,1,1,934,16,4,1
4,19,1,0,539,12,3,1
3,19,1,0,580,12,4,1
0,16,2,1,451,12,5,0
1,18,1,1,685,15,4,0
5,21,1,0,1032,16,3,1
5,18,1,0,748,14,3,1
3,19,1,0,774,13,3,1
7,21,1,0,826,13,3,1
4,21,1,0,981,14,3,1
0,19,3,0,825,15,5,0
1,19,1,1,663,14,4,0
1,18,1,2,505,12,5,0
5,20,1,0,796,14,3,0
2,21,1,0,1007,16,3,1
1,20,1,1,766,13,4,1
0,19,2,0,589,12,4,0
0,20,2,0,982,17,4,0
0,17,4,0,505,12,6,0
1,19,2,0,723,14,4,1
4,20,1,0,977,16,3,0
0,17,2,0,489,12,4,1
2,21,2,0,643,13,3,1
0,18,2,0,550,15,5,0
2,18,1,0,607,13,4,0
3,19,1,0,909,16,4,0
0,18,2,0,573,11,4,1
1,18,2,0,753,15,4,0
0,19,2,1,748,15,5,0
0,18,2,0,674,14,5,0
5,22,1,0,1115,16,3,0
5,22,1,0,1318,19,3,0
2,19,1,1,883,16,4,0
2,19,1,0,640,14,3,1
7,21,1,0,917,14,3,0
2,17,1,0,598,13,4,0
0,20,2,0,962,16,4,1
2,17,1,2,471,11,5,0
1,19,1,1,616,12,4,1
5,16,1,0,367,11,4,1
6,20,1,0,764,13,3,1
1,19,1,1,770,14,4,1
1,17,1,1,455,11,5,0
1,23,1,1,1527,18,3,1
4,15,1,0,368,11,4,1
2,22,1,0,1186,17,3,1
9,21,1,0,1016,15,3,1
0,22,2,0,767,13,4,0
0,17,2,1,638,14,5,0
1,21,1,1,924,14,3,1
1,19,1,1,772,14,4,0
0,19,2,2,669,13,5,0
0,19,2,0,689,13,4,1
1,22,2,0,952,16,3,0
3,20,1,0,551,13,3,1
9,23,1,0,1174,17,3,1
2,21,1,0,803,13,3,0
0,19,2,0,875,16,4,0
0,20,2,2,683,14,5,0
1,21,1,1,966,15,4,1
8,23,1,0,1316,17,3,1
0,20,2,0,616,12,4,1
3,20,1,0,846,15,4,1
2,19,1,0,695,14,4,1
0,18,2,1,669,13,5,0
0,18,3,0,505,12,5,0
1,18,1,1,531,11,4,1
1,18,1,1,560,15,5,0
0,16,2,0,422,11,5,0
5,20,1,0,830,15,3,0
0,20,2,0,844,16,4,0
3,19,1,0,942,16,3,1
0,22,3,0,1090,17,4,0
0,16,2,0,500,13,5,0
0,19,2,0,742,14,4,1
2,20,1,0,738,13,3,1
1,21,1,1,967,15,4,0
2,19,1,1,754,16,4,0
4,20,1,0,829,16,4,1
7,23,1,0,979,15,3,0
5,21,1,0,896,15,3,1
1,21,1,2,1239,18,4,0
2,19,1,0,682,13,4,1
1,21,1,1,1075,17,4,1
4,19,1,0,742,13,3,1
2,17,1,0,502,11,4,0
8,20,1,0,675,14,3,1
0,21,2,0,896,14,4,0
9,24,1,0,1121,16,2,1
3,18,1,0,724,14,4,1
0,21,3,0,1160,18,4,0
0,19,2,1,719,14,5,0
0,18,3,1,687,14,6,0
4,17,1,0,500,11,4,1
4,23,1,0,1211,16,3,1
1,16,1,1,380,11,5,1
0,17,2,2,540,12,5,0
1,17,1,1,507,12,5,0
2,20,1,0,802,14,4,1
2,19,1,0,774,16,4,0
1,18,1,1,702,15,4,1
2,17,1,0,569,13,4,0
1,21,1,1,1194,19,3,0
0,17,2,0,539,13,5,0
0,19,2,1,751,14,5,0
1,20,1,1,754,13,4,1
7,21,1,0,1036,15,3,0
4,20,1,0,756,14,4,0
1,17,1,2,753,16,5,0
0,21,2,0,740,12,4,1
0,19,2,0,711,13,4,1
6,20,1,0,842,14,3,1
0,18,2,0,741,14,5,1
1,16,3,0,539,14,5,0
2,17,1,0,486,13,5,0
3,18,1,0,610,14,4,0
0,22,2,0,953,15,4,1
3,17,1,0,611,13,4,1
0,18,2,0,706,15,4,0
1,19,1,1,592,12,4,1
6,20,1,0,977,16,3,1
0,16,2,2,421,11,5,0
2,20,1,1,914,15,4,1
5,20,1,0,619,12,4,1
2,19,1,0,702,13,4,1
0,22,2,0,1136,17,3,0
1,19,2,0,732,14,4,0
2,18,1,0,610,13,4,1
2,19,1,0,842,15,4,1
1,19,1,2,690,13,4,1
3,21,1,0,1094,16,3,1
1,17,1,2,544,13,5,0
2,19,1,0,516,13,4,1
0,19,3,0,544,12,5,0
3,18,1,0,550,11,4,1
0,19,2,0,821,15,4,0
0,17,2,0,515,12,5,1
0,16,2,0,403,12,6,0
6,22,1,0,1035,16,3,1
4,18,1,0,433,11,4,0
0,18,2,0,599,12,4,0
2,19,1,0,985,17,4,0
0,19,2,0,876,15,4,0
4,22,1,0,1107,16,3,0
0,21,2,0,815,14,4,1
5,18,1,0,471,13,3,1
2,17,1,0,565,13,4,0
2,19,1,0,802,15,4,0
0,19,2,0,766,15,5,0
5,18,1,0,643,13,4,1
0,16,2,1,436,10,5,1
0,20,3,1,878,15,5,0
1,23,1,1,1325,18,3,0
2,20,1,0,696,12,4,1
8,22,1,0,935,14,3,1
4,18,1,0,674,14,4,0
5,21,1,0,879,13,3,1
3,22,1,0,1126,16,3,0
1,20,1,2,879,15,4,1
4,21,1,0,1157,18,3,1
0,19,2,0,815,15,5,0
1,21,2,0,1147,19,4,0
1,18,1,1,558,11,4,1
0,18,2,0,523,13,5,0
2,19,1,0,662,13,4,0
3,18,1,0,620,15,4,0
0,19,2,1,737,14,5,0
0,18,3,1,529,13,6,0
0,21,2,0,860,15,4,1
7,20,1,0,778,13,3,0
0,17,2,1,550,13,5,0
0,18,2,1,594,14,6,0
2,18,1,0,611,14,4,1
0,20,2,0,762,14,4,1
1,19,1,1,655,14,4,1
6,23,1,0,1305,17,3,0
5,15,1,0,411,12,4,1
3,19,1,0,737,14,4,1
1,18,2,2,669,14,5,0
6,17,1,0,463,10,3,1
1,19,1,2,664,15,4,0
0,17,2,0,605,15,5,0
5,22,1,0,1110,16,3,1
0,22,2,0,1446,20,4,1
2,18,1,3,523,14,5,0
5,19,1,0,714,12,3,1
1,21,2,0,1090,18,4,0
2,21,1,1,1145,17,3,0
9,18,1,0,670,12,3,1
0,14,2,0,333,11,5,0
1,14,2,0,320,10,5,0
3,21,1,0,824,14,4,1
3,20,1,0,935,16,3,1
0,20,2,0,845,15,4,0
1,17,2,0,557,14,5,0
4,21,1,0,756,15,4,1
6,17,1,0,564,11,3,0
10,23,1,0,1016,14,2,1
4,21,1,0,958,15,3,1
4,22,1,0,1325,18,3,0
3,22,1,0,1150,17,3,1
0,17,2,0,466,11,5,1
4,19,1,0,674,12,4,1
2,20,1,1,713,13,4,1
1,18,1,2,751,17,4,0
2,18,1,0,648,13,4,0
7,22,1,0,1153,17,3,1
4,20,1,0,792,13,3,1
4,22,1,0,1113,17,3,0
0,22,2,0,1241,18,3,0
1,20,1,2,725,14,4,0
1,19,3,0,803,14,5,0
0,17,2,0,556,12,4,1
0,20,2,2,885,15,5,0
1,20,1,1,928,16,4,0
1,18,1,1,537,12,4,1
3,17,1,0,646,15,4,0
1,20,1,1,739,13,4,0
4,20,1,0,914,16,3,0
0,19,2,0,678,12,4,0
0,22,2,0,912,14,4,1
4,16,1,0,454,11,4,1
6,19,1,0,644,14,3,0
1,22,1,1,1353,19,3,1
1,20,1,1,776,15,4,1
1,20,2,1,1177,20,4,0
3,16,1,0,420,11,4,1
0,18,2,2,642,13,5,0
3,15,1,0,383,11,4,1
4,21,1,0,1127,17,3,1
2,21,1,0,1252,19,3,0
3,21,1,0,825,14,3,1
7,23,1,0,1093,15,3,1
0,18,2,1,717,14,5,0
0,19,2,0,653,14,5,0
3,13,1,0,289,9,5,1
0,22,3,0,1348,18,4,0
5,21,1,0,995,17,3,1
8,22,1,0,1026,15,3,0
1,18,2,0,502,11,4,0
1,19,1,1,808,15,4,0
4,15,1,0,348,9,4,1
1,18,2,2,620,14,5,0
0,19,4,0,701,15,6,0
3,17,1,0,528,12,4,1
3,20,1,0,702,13,3,1
5,18,1,0,637,13,4,1
0,22,2,0,1060,15,4,1
0,22,2,1,1399,19,4,0
5,22,1,0,1078,16,3,1
1,20,1,1,864,16,4,1
1,19,1,1,643,13,3,1
0,20,4,0,617,13,6,0
2,19,1,0,565,13,4,1
4,19,1,0,793,14,3,1
2,18,1,0,569,12,4,1
5,18,1,0,573,14,3,1
3,19,1,0,793,15,3,1
3,18,1,0,583,12,4,1
1,21,1,1,1064,16,4,0
5,19,1,0,593,12,4,0
4,18,1,0,538,11,3,1
0,19,2,1,767,16,5,0
0,19,2,0,504,11,4,1
9,18,1,0,632,11,3,1
4,14,1,0,334,10,4,0
0,21,3,0,1053,15,4,0
3,19,1,0,831,16,4,1
4,20,1,0,761,14,3,0
1,19,2,1,845,15,5,0
2,17,1,0,487,12,4,0
0,19,2,0,710,13,4,0
0,20,2,0,911,17,4,0
6,20,1,0,835,14,3,0
0,19,2,0,684,15,4,1
0,17,2,1,413,11,5,0
0,17,2,0,460,10,5,1
1,18,2,0,777,16,5,0
0,21,2,1,731,13,4,0
3,20,1,0,802,15,3,1
4,17,1,0,613,13,3,1
1,21,2,0,918,15,4,1
4,16,1,0,468,11,4,1
3,16,1,1,506,13,4,0
3,20,1,0,765,15,3,1
0,16,2,0,462,12,5,0
0,18,2,0,605,12,4,0
9,21,1,0,924,14,3,1
5,20,1,0,772,14,3,1
3,18,1,0,582,12,4,1
6,23,1,0,1338,18,3,1
4,18,1,0,550,12,3,1
4,19,1,0,808,14,3,1
2,19,1,0,654,13,4,1
2,18,1,0,631,13,4,1
0,19,2,1,718,14,5,0
3,21,1,0,769,14,3,0
0,22,3,0,1132,17,4,0
4,18,1,0,622,11,4,1
1,19,2,0,645,14,4,1
2,16,1,0,385,10,4,1
4,21,1,0,945,15,3,1
0,19,2,0,590,12,4,1
4,19,1,0,703,12,3,1
3,20,1,0,864,14,4,0
3,18,1,0,637,12,4,1
0,21,2,0,936,15,4,1
2,19,1,1,697,13,4,0
2,20,1,0,758,14,4,1
1,21,1,1,919,15,4,0
0,21,2,1,826,14,4,1
1,18,1,2,797,17,4,0
0,18,2,0,475,11,4,1
0,17,2,0,549,13,5,0
0,22,2,0,1121,16,3,0
2,21,1,0,1026,17,3,1
4,20,1,0,781,14,4,1
2,20,1,1,862,17,4,1
4,19,1,0,607,14,4,1
2,21,1,0,1014,16,3,1
7,19,1,0,743,12,3,1
1,16,1,1,429,12,5,0
7,18,1,0,628,12,3,1
1,17,1,1,531,12,4,0
0,21,2,0,893,15,4,1
2,20,1,0,845,16,4,0
7,21,1,0,832,14,3,1
8,21,1,0,695,13,3,1
4,19,1,0,838,15,3,1
2,18,1,0,607,13,4,0
5,23,1,0,1159,15,3,1
1,17,2,1,445,12,5,0
0,19,4,0,734,15,5,0
1,21,1,1,918,17,4,0
1,19,1,1,813,16,4,0
3,19,1,0,748,14,4,0
4,21,1,0,770,13,4,1
4,20,1,0,994,16,3,0
0,19,2,0,619,12,4,0
2,21,1,0,1112,17,3,0
3,20,1,0,832,16,3,1
0,23,2,0,1309,17,3,0
9,22,1,0,866,14,3,1
3,18,1,0,588,13,4,1
2,19,1,0,687,14,3,1
0,20,2,0,644,13,4,0
0,20,3,0,925,16,5,0
3,21,1,0,830,15,4,0
0,20,3,0,847,17,5,0
5,21,1,0,938,14,3,0
2,17,1,0,565,14,4,1
0,16,2,1,507,13,5,0
0,22,3,0,974,15,4,0
1,19,1,2,666,13,4,1
4,17,1,0,607,13,4,0
0,17,2,1,515,12,5,0
0,21,2,0,1115,18,4,0
0,20,2,0,867,15,4,0
4,18,1,0,754,14,3,0
1,19,1,2,755,14,4,0
8,22,1,0,809,14,3,1
4,20,1,0,731,13,3,1
0,19,2,0,617,12,4,0
0,22,2,0,1140,16,3,0
4,21,1,0,1210,19,3,0
4,17,1,0,510,13,4,1
1,19,1,2,604,13,5,0
4,21,1,0,1032,16,3,0
5,18,1,0,546,12,4,1
8,22,1,0,940,14,3,1
0,16,2,0,487,13,5,0
2,19,1,0,694,15,4,0
1,19,2,1,753,15,5,0
3,21,1,0,925,15,4,1
10,23,1,0,1093,15,3,1
0,19,2,0,665,12,4,1
5,17,1,0,551,13,3,1
4,19,1,0,647,13,4,1
0,20,2,1,888,15,4,0
2,20,1,0,963,17,4,0
1,22,1,1,1110,16,3,1
4,18,1,0,669,14,4,1
3,16,1,0,464,12,4,1
3,21,1,0,817,13,3,1
0,20,2,1,800,15,4,1
7,18,1,0,569,14,3,0
2,21,1,0,1013,16,4,1
5,21,1,0,910,14,3,1
9,21,1,0,798,13,3,1
3,18,1,0,528,13,4,0
1,21,1,1,1038,18,4,1
4,21,1,0,878,14,3,1
0,20,2,0,736,15,4,1
1,20,1,1,801,13,4,1
2,21,1,0,896,13,3,1
1,19,1,2,664,14,5,1
3,21,1,0,1092,16,3,1
0,17,4,0,565,14,6,0
2,19,1,0,661,13,4,0
0,18,2,0,733,14,4,1
4,19,1,0,758,13,4,1
2,18,1,0,736,15,4,0
0,20,2,0,806,14,4,1
2,20,1,0,639,13,4,1
1,20,1,1,884,15,3,0
3,17,1,0,583,13,4,0
8,18,1,0,573,11,3,1
6,17,1,0,562,14,3,1
3,18,1,1,646,13,4,0
3,17,1,0,518,13,4,0
3,21,1,0,1067,16,3,0
2,21,1,0,1061,16,3,1
3,18,1,0,652,13,4,1
1,20,1,1,859,15,4,0
0,20,3,0,915,16,5,0
1,19,1,1,817,16,4,0
2,18,1,0,727,15,4,1
0,18,2,0,632,13,4,1
0,20,2,1,925,15,5,0
7,21,1,0,942,15,3,1
3,18,1,0,565,13,4,1
2,18,1,0,701,15,4,0
0,19,2,1,720,14,5,0
3,18,1,0,689,14,4,1
1,20,1,1,821,15,4,0
0,14,2,1,313,9,6,0
0,21,2,0,1140,17,4,0
1,17,1,2,663,15,5,0
0,17,2,1,448,13,5,0
2,20,1,0,1015,17,4,0
5,17,1,0,547,12,3,0
1,20,2,0,687,13,4,1
0,17,2,3,564,13,6,0
4,19,1,0,805,16,3,0
4,19,1,0,736,14,3,1
1,19,1,1,799,15,4,0
2,20,1,2,1033,17,4,1
3,19,1,0,752,13,4,0
6,17,1,0,570,13,4,1
3,17,1,0,493,12,4,0
6,18,1,0,624,14,3,1
0,19,2,1,914,16,5,0
5,22,1,0,986,16,3,1
1,16,2,0,444,13,5,0
0,21,2,0,827,15,4,1
1,19,2,0,772,16,4,0
2,19,1,0,693,14,4,1
1,16,2,0,588,15,5,0
4,22,1,0,1054,15,3,1
3,19,1,0,626,12,4,1
1,18,2,0,619,14,4,0
2,19,1,0,602,12,4,1
0,17,3,0,490,12,5,0
1,21,1,1,1110,16,4,1
3,19,1,1,852,16,4,0
5,18,1,0,754,14,3,1
1,18,1,2,635,14,5,0
0,19,2,1,839,15,5,0
1,20,1,1,801,15,4,0
5,18,1,0,624,12,3,1
3,19,1,0,773,15,4,0
1,20,1,1,959,17,4,0
